sentence,image_1,image_2,label_image1,label_image2
People crossing the street.,"[0.8377068638801575, 0.1005890816450119, 0.5450993180274963, 0.06768667697906494, 0.4985700249671936, -0.550823450088501, -0.07667743414640427, -0.5454999804496765, -0.403768926858902, 0.4134956896305084, -0.3846941888332367, -0.07146471738815308, -0.4472619295120239, 0.07799674570560455, 0.20004993677139282, 0.16787196695804596]","[0.08269867300987244, -0.051661524921655655, 0.4970337152481079, -0.03357413038611412, 0.3300710618495941, -0.7799394130706787, 0.20379070937633514, -0.25984346866607666, -0.6636362671852112, 0.30043408274650574, 0.3412899076938629, 0.3354843258857727, -0.30947208404541016, -0.1854153424501419, 0.4948387145996094, 0.293995201587677]",0,1
boy swim on the water,"[0.3729056417942047, -0.24288839101791382, 0.6960155367851257, -0.004238251596689224, 0.0977795273065567, -0.4763529598712921, 0.23880165815353394, 0.003810269758105278, -0.3650028705596924, -0.13946029543876648, 0.01739332266151905, 0.021571636199951172, -0.6663771867752075, -0.1962251216173172, 0.5388553142547607, 0.0636310875415802]","[0.43236276507377625, -0.2307283580303192, 0.3147191107273102, -0.18525341153144836, 0.335153728723526, -0.5097680687904358, -0.06876857578754425, -0.23163758218288422, 0.0819711685180664, -0.11278757452964783, -0.20512016117572784, -0.029117844998836517, -0.19879692792892456, -0.09399759769439697, 0.5775116682052612, 0.11919870972633362]",0,1
A man runs through water.,"[0.19197098910808563, -0.05711844190955162, 0.4229620099067688, -0.0743730217218399, 0.22596894204616547, -0.24872498214244843, 0.31828799843788147, -0.4234786033630371, -0.3390794098377228, 0.29392707347869873, -0.06609028577804565, -0.1376553475856781, -0.46457356214523315, 0.6002163887023926, 0.2793489098548889, 0.3013749122619629]","[0.3796960413455963, 0.10459734499454498, 0.6535851359367371, 0.04714121297001839, 0.08923684060573578, -1.0642800331115723, 0.44676473736763, -0.1409117579460144, 0.037937942892313004, 0.09882742166519165, 0.1659812480211258, -0.2814854085445404, -0.1518900990486145, 0.22777138650417328, 0.7143021821975708, 0.4032517671585083]",0,1
A person walks through water.,"[0.1867849975824356, -0.03812959045171738, 0.3340171277523041, -0.1784927248954773, 0.21835175156593323, -0.20266827940940857, 0.21707327663898468, -0.38655829429626465, -0.5219516754150391, 0.1881977766752243, -0.2245989888906479, -0.4414176344871521, -0.40485769510269165, 0.32304003834724426, 0.36142030358314514, 0.11947578191757202]","[0.033533185720443726, -0.04515821114182472, 0.3528383672237396, 0.18912555277347565, 0.3161993622779846, -0.5276753306388855, 0.1959233433008194, -0.5299592614173889, -0.5062887668609619, 0.47909486293792725, 0.06373476982116699, -0.15134933590888977, -0.5348443984985352, 0.2493491917848587, 0.22611328959465027, 0.20714230835437775]",0,1
A man runs on water.,"[0.6838921308517456, -0.2194967120885849, 0.7614008188247681, -0.2856248617172241, 0.16607771813869476, -0.269963800907135, 0.10557043552398682, -0.23528923094272614, -0.05415208265185356, 0.5271021723747253, 0.038819074630737305, 0.3496097922325134, -0.5684539079666138, -0.3701443374156952, 0.22836101055145264, 0.19702568650245667]","[0.38350290060043335, 0.38219884037971497, 0.6431774497032166, -0.4655766487121582, 0.04354006052017212, -0.22716547548770905, -0.030711835250258446, -0.12969237565994263, -0.5434112548828125, 0.2494107037782669, -0.044353753328323364, -0.01755932718515396, -0.1493528187274933, -0.22212597727775574, 0.37698179483413696, 0.06382344663143158]",0,1
A girl jumping into the water.,"[-0.22556470334529877, -0.09873832762241364, 1.0790842771530151, 0.08079254627227783, 0.3100435733795166, -0.4672143757343292, -0.060533471405506134, -0.33211809396743774, 0.06618671119213104, 0.3483538329601288, 0.24581120908260345, -0.6777496933937073, -0.685002326965332, -0.05894925445318222, 0.5385307669639587, 0.23003609478473663]","[0.31309500336647034, -0.17597569525241852, 0.8173990845680237, -0.3841306269168854, 0.34219199419021606, -0.3577798306941986, 0.23783817887306213, -0.3274077773094177, -0.3670927584171295, 0.39320728182792664, -0.10045711696147919, -0.24055275321006775, -0.7084250450134277, -0.10353101789951324, 0.391620934009552, 0.32630443572998047]",0,1
A person walks along some shallow water.,"[-0.06232042610645294, 0.17625516653060913, 0.3680010437965393, -0.15894421935081482, 0.2650708258152008, -0.5071698427200317, 0.2983253002166748, -0.0593690350651741, 0.035461533814668655, 0.3054583668708801, -0.1263376623392105, -0.19891533255577087, -0.176529660820961, 0.28277483582496643, 0.44028037786483765, 0.3447084128856659]","[0.18353809416294098, -0.3367152214050293, 0.585782527923584, -0.2726147770881653, 0.5096374154090881, -0.999484121799469, 0.48290759325027466, -0.344352662563324, -0.37205976247787476, -0.009042976424098015, 0.2895110547542572, -0.00285174697637558, -0.3167516589164734, -0.19876505434513092, 0.6730848550796509, 0.3834646940231323]",0,1
A woman walks in water.,"[0.07796250283718109, 0.25479695200920105, 0.5245159268379211, 0.3113073408603668, 0.4126991033554077, -0.46889784932136536, 0.08712974190711975, -0.28279298543930054, -0.5848224759101868, 0.7300637364387512, -0.2343990057706833, -0.2564151883125305, -0.42200320959091187, 0.31567519903182983, 0.2604379951953888, 0.45250967144966125]","[0.1867849975824356, -0.03812959045171738, 0.3340171277523041, -0.1784927248954773, 0.21835175156593323, -0.20266827940940857, 0.21707327663898468, -0.38655829429626465, -0.5219516754150391, 0.1881977766752243, -0.2245989888906479, -0.4414176344871521, -0.40485769510269165, 0.32304003834724426, 0.36142030358314514, 0.11947578191757202]",0,1
A child run with another Child in the water,"[0.17990045249462128, -0.2856418192386627, 0.5007866024971008, 0.3178015649318695, 0.32570400834083557, -0.2532011866569519, 0.3961958587169647, -0.3577094078063965, -0.15053579211235046, 0.3586072623729706, -0.2860276997089386, -0.462123841047287, -0.6115427613258362, 0.3935430645942688, 0.23999518156051636, 0.17389512062072754]","[0.23851855099201202, -0.039938781410455704, 0.8579375743865967, 0.07928308844566345, 0.3078339695930481, -0.6611079573631287, 0.23435229063034058, -0.15068738162517548, -0.19946035742759705, 0.11821995675563812, 0.032852284610271454, -0.13332608342170715, -0.4161671996116638, 0.24331074953079224, 1.0319030284881592, -0.01634451374411583]",0,1
A boy swims on a float in the water.,"[0.1530681848526001, -0.08404004573822021, 0.4841478765010834, 0.057565946131944656, 0.38655921816825867, -0.3289222717285156, 0.03955349326133728, -0.21677997708320618, -0.059505756944417953, 0.08969473838806152, 0.2408861368894577, -0.20086249709129333, -0.6097881197929382, -0.019697261974215508, 0.35539162158966064, 0.4623742699623108]","[0.16531862318515778, -0.29063111543655396, 0.37927109003067017, -0.08985884487628937, 0.3518563508987427, -0.2805013656616211, 0.1790366917848587, -0.022454267367720604, -0.34765374660491943, 0.0963379442691803, 0.01936056651175022, -0.2774393558502197, -0.7280470728874207, -0.05486336350440979, 0.3103647530078888, 0.16908466815948486]",0,1
A person swims in the water.,"[0.43236276507377625, -0.2307283580303192, 0.3147191107273102, -0.18525341153144836, 0.335153728723526, -0.5097680687904358, -0.06876857578754425, -0.23163758218288422, 0.0819711685180664, -0.11278757452964783, -0.20512016117572784, -0.029117844998836517, -0.19879692792892456, -0.09399759769439697, 0.5775116682052612, 0.11919870972633362]","[0.46717214584350586, -0.18991416692733765, 0.43500736355781555, -0.23378106951713562, -0.02014750801026821, -0.6735405325889587, 0.5181416273117065, -0.004549043253064156, -0.3282555043697357, 0.12184527516365051, 0.11618080735206604, -0.35084736347198486, -0.5326526761054993, 0.1542063057422638, 0.42813581228256226, 0.13635988533496857]",0,1
A person walks in a forest.,"[0.008781643584370613, 0.21423685550689697, 0.506377637386322, -0.1165202409029007, 0.31287872791290283, -0.5218257904052734, 0.18855881690979004, -0.7921491861343384, -0.4563869833946228, 0.36626896262168884, -0.054933205246925354, 0.01880403608083725, -0.046055007725954056, 0.20380988717079163, 0.3811216950416565, -0.0716424435377121]","[0.1544651836156845, 0.3439168334007263, 0.7486655116081238, -0.3451818525791168, 0.43749570846557617, -0.4984592795372009, 0.1587311029434204, -0.5756988525390625, -0.3699222803115845, 0.15466532111167908, 0.10968878865242004, -0.06665059179067612, -0.40260279178619385, -0.21929457783699036, 0.48857831954956055, 0.11346715688705444]",0,1
The girl sits on the sand.,"[0.03601667284965515, -0.3691161274909973, 0.7401647567749023, 0.09657950699329376, 0.2820655107498169, -0.434040904045105, 0.1736021190881729, -0.5118556022644043, -0.26443037390708923, -0.030654845759272575, 0.23105598986148834, 0.012066908180713654, -0.5934538245201111, 0.17007625102996826, 0.46291738748550415, 0.01906392350792885]","[0.24843694269657135, -0.27612683176994324, 0.6147494316101074, 0.06787997484207153, 0.2929958403110504, -0.9618486762046814, 0.2236270308494568, -0.22154799103736877, -0.18304650485515594, -0.24295470118522644, 0.08806988596916199, -0.23585805296897888, -0.3168487548828125, 0.2584456205368042, 0.19224393367767334, 0.2791534960269928]",0,1
The boy is jumping on the beach.,"[0.46871116757392883, -0.4198952615261078, 0.5327272415161133, -0.23710352182388306, 0.565039873123169, -0.635278582572937, 0.17666077613830566, -0.097745880484581, -0.0974370539188385, 0.23604269325733185, 0.046087682247161865, 0.20360347628593445, -0.28639063239097595, -0.12730740010738373, 0.49349039793014526, 0.16435232758522034]","[-0.056489162147045135, -0.20052236318588257, 0.6128183603286743, 0.06941384077072144, -0.08983388543128967, -0.27796804904937744, 0.4437814950942993, 0.020720554515719414, -0.3259892165660858, 0.14025211334228516, 0.37152940034866333, -0.1646682322025299, -0.49599507451057434, 0.15590611100196838, 0.013023663312196732, 0.2813904881477356]",0,1
The people are putting on a play on a stage.,"[0.4554292857646942, 0.3189237117767334, 0.7615074515342712, 0.19621285796165466, 0.27115336060523987, -0.6745287775993347, 0.149894580245018, -0.6317558288574219, 0.2755768895149231, -0.43805503845214844, 0.11845763027667999, 0.24019137024879456, -0.6632205843925476, -0.3293416500091553, 0.454184353351593, 0.012735012918710709]","[0.3372311294078827, 0.24468088150024414, 0.3864048719406128, 0.2136075347661972, 0.36907485127449036, -0.4764784574508667, -0.11393596231937408, -0.18321695923805237, -0.26602938771247864, 0.11245869100093842, -0.030377013608813286, -0.027124814689159393, -0.5099869966506958, -0.44564568996429443, 0.44132691621780396, 0.13288338482379913]",0,1
A person is walking on sand.,"[0.037636563181877136, 0.24830609560012817, 0.4058248996734619, 0.09888920187950134, 0.2535568177700043, -0.564769983291626, 0.17183034121990204, -0.18259935081005096, -0.696158766746521, -0.4896034896373749, 0.24396362900733948, 0.10671097785234451, -0.05773841217160225, 0.21198797225952148, 0.3918367028236389, 0.17445108294487]","[0.2827620208263397, -0.36043742299079895, 0.38970255851745605, 0.12475007772445679, 0.22346724569797516, -0.5409719347953796, 0.1618429273366928, -0.07716916501522064, -0.4260777235031128, -0.08037550747394562, 0.07420456409454346, -0.27031365036964417, -0.4074043035507202, 0.11033272743225098, 0.23014652729034424, 0.1974966824054718]",0,1
A person swims in the sea.,"[-0.019604293629527092, 0.1420382559299469, 0.1189751848578453, -0.11822596192359924, 0.34913182258605957, -0.41651731729507446, 0.06515435874462128, -0.2637418806552887, -0.12597836554050446, 0.10617083311080933, 0.05028456449508667, -0.35553035140037537, -0.46522772312164307, 0.33759841322898865, 0.53937166929245, 0.0930471122264862]","[-0.09035500884056091, -0.26877447962760925, 0.5734252333641052, 0.06562191247940063, 0.14511163532733917, -0.348574161529541, 0.14353546500205994, -0.03171442449092865, -0.45351019501686096, 0.2458496391773224, 0.20387594401836395, -0.07745438814163208, -0.687232494354248, 0.2751190662384033, 0.04314081743359566, 0.6358456611633301]",0,1
A person sits under a tree,"[0.5860645771026611, 0.1902155876159668, 0.4186013340950012, -0.08444085717201233, -0.004344014450907707, -0.5022516846656799, 0.024563373997807503, -0.35575932264328003, -0.1756533980369568, -0.25592148303985596, -0.25944194197654724, -0.014547549188137054, -0.1450623720884323, -0.16065949201583862, 0.4190736711025238, 0.1539876013994217]","[0.09106974303722382, 0.35118740797042847, 0.5696166753768921, -0.003962378948926926, 0.36868584156036377, -0.6512137055397034, 0.2237088829278946, -0.14666692912578583, -0.28457894921302795, 0.15134525299072266, 0.4936034381389618, 0.11962419003248215, -0.4369615912437439, -0.0010140854865312576, 0.20188036561012268, 0.2494436502456665]",0,1
Person rests in grass.,"[0.19119323790073395, -0.3001933991909027, 0.777819037437439, 0.12634724378585815, 0.6842692494392395, -0.5788273215293884, 0.2584313452243805, -0.5201429724693298, -0.10190793871879578, 0.06809058785438538, 0.068076491355896, -0.15088117122650146, -0.5599063634872437, 0.31141287088394165, 0.6413165926933289, 0.157318577170372]","[0.5397663116455078, -0.09203851222991943, 0.7971296310424805, 0.15313997864723206, 0.3431558310985565, -0.5137430429458618, 0.25195732712745667, -0.11110317707061768, -0.3445017635822296, 0.04092243313789368, 0.19676731526851654, -0.04444168508052826, -0.7293078899383545, 0.1536976844072342, 0.49353039264678955, 0.39099404215812683]",0,1
A person takes a walk next to the sea.,"[0.033533185720443726, -0.04515821114182472, 0.3528383672237396, 0.18912555277347565, 0.3161993622779846, -0.5276753306388855, 0.1959233433008194, -0.5299592614173889, -0.5062887668609619, 0.47909486293792725, 0.06373476982116699, -0.15134933590888977, -0.5348443984985352, 0.2493491917848587, 0.22611328959465027, 0.20714230835437775]","[0.12419603765010834, -0.22878357768058777, 0.408253937959671, -0.06007751449942589, 0.23411856591701508, -0.6218765377998352, 0.46148863434791565, -0.45875218510627747, -0.43714985251426697, -0.2544798254966736, 0.06530226767063141, -0.09872359782457352, -0.47840893268585205, 0.21308080852031708, 0.5526068210601807, 0.5411872863769531]",0,1
An animal is sitting in a tree.,"[-0.14881275594234467, 0.01547730341553688, 0.38760852813720703, 0.09879761934280396, -0.14129525423049927, -1.1352252960205078, 0.19194109737873077, -0.5525713562965393, -0.13084325194358826, -0.3048739731311798, -0.33535465598106384, 0.01035764068365097, 0.21894535422325134, -0.07003910839557648, 0.23463472723960876, 0.6613004207611084]","[0.35350215435028076, -0.0029731281101703644, 0.2753638029098511, -0.033721353858709335, 0.17479649186134338, -0.45257607102394104, 0.019179323688149452, -0.0830869972705841, -0.4272933602333069, 0.2393350601196289, -0.1636183261871338, 0.024093396961688995, 0.02964780107140541, 0.22688454389572144, 0.5630998611450195, 0.062285322695970535]",0,1
An animal sits in the grass.,"[-0.0061082374304533005, -0.022449810057878494, 0.5139558911323547, -0.19187438488006592, 0.39098167419433594, -0.8704055547714233, 0.006712423637509346, 0.13230720162391663, -0.17146700620651245, 0.1121610626578331, 0.2299366593360901, -0.08871500939130783, -0.09955945611000061, -0.1086481586098671, 0.35971736907958984, 0.2787971496582031]","[0.35987162590026855, -0.5152835845947266, 0.7710638642311096, -0.02953707054257393, 0.48741817474365234, -0.4727650582790375, 0.2679862678050995, -0.2764259874820709, -0.1990147978067398, 0.19400857388973236, 0.0819784626364708, -0.16941967606544495, -0.1129397451877594, -0.190053328871727, 0.8143641948699951, 0.07412126660346985]",0,1
A woman runs in a park.,"[0.20219890773296356, -0.06586043536663055, 0.5524048805236816, -0.18438568711280823, 0.631179690361023, -0.7408715486526489, 0.06215989589691162, 0.309878408908844, -0.19119441509246826, 0.2842962443828583, 0.11118899285793304, -0.011311151087284088, 0.19873052835464478, 0.23331958055496216, 0.6309734582901001, 0.3256232440471649]","[0.18323667347431183, 0.09890060126781464, 0.5468830466270447, 0.4618685245513916, 0.13309404253959656, -1.1180942058563232, 0.47001442313194275, -0.29488712549209595, -0.3523359000682831, 0.3257662355899811, -0.1046777218580246, 0.33839213848114014, -0.5743563175201416, 0.7139374017715454, 0.6370319724082947, 0.15101975202560425]",0,1
